text	label
[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people . 	1
while johnny knoxvile and his pals put their life at risk , they are entertaining people at the same time . 	0
it's not hateful . it's simply stupid , irrelevant and deeply , truly , bottomlessly cynical . 	1
multiple , intersecting planes of experience , often mired in a sordid backstory of the american dream/empire ( featured voices include florida death row inmates , palestinian poets , and novelist kathy acker ) seek to produce new areas of resolution . 	0
a colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters . 	1
despite suffering a sense-of-humour failure , the man who wrote rocky does not deserve to go down with a ship as leaky as this . 	1
[city] reminds us how realistically nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self-caricature of 'analyze this' ( 1999 ) and 'analyze that , ' promised ( or threatened ) for later this year . 	1
this is the dark , moody tale of a neglected housewife who discovers she can escape her loneliness and recover a sense of interaction with her husband by having conversations with him . . . 	0
colorful and deceptively buoyant until it suddenly pulls the rug out from under you , burkinabe filmmaker dani kouyate's reworking of a folk story whose roots go back to 7th-century oral traditions is also a pointed political allegory . 	1
a wedding with stifler orchestrating the correlating social event . . . 	0
one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . 	1
nair's attention to detail creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances . 	1
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . 	1
eddie is investigated and forced to exile himself from his family until the matter is dealt with . 	0
there's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . 	1
he resorts to whiskey-smuggling , a traditional family occupation . 	0
the behind the scenes series is more interesting than the resulting movie , but it's still worth taking a look . 	1
de oliveira seems not only to have read john berger's famous essay on looking , but also to have taken it as his personal instruction manual for filmmaking . 	1
we're all out there looking for true love-a very elusive thing indeed , and chance is no exception . 	0
its salient points are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary . 	1
femme fatale is not the director's best work ever , but it is as good as we've seen him be in much too long a time . 	1
after listening to looser friends talk about what silvester stallone would do in his situation , the postal worker decides to buy a ticket to china and follow his love to her home . 	0
imaginative and engaging follow-up , which revolves around a decidedly fresh story line that presents its stars with new challenges , obstacles and emotional opportunities . 	1
will give many ministers and bible-study groups hours of material to discuss . but mainstream audiences will find little of interest in this film , which is often preachy and poorly acted . 	1
a story of love and enchantment set in the coldest of winters , it explores the issues , dilemmas and barriers facing the lucky and unlucky in love in the 21st century , based on the novel of the same name by pullitzer prize-winning author carol shields . 	0
